data,valor,hora,origem,destino,tipo_transacao
2024-03-22,1968.58,08:59:43,Banco C,Banco A,empresarial
2024-03-22,1259.37,09:03:29,Banco E,Banco A,empresarial
2024-03-22,1091.09,09:15:10,Banco C,Banco B,pessoal
2024-03-22,257.18,09:20:59,Banco A,Banco E,pessoal
2024-03-22,504.85,09:30:57,Banco D,Banco B,empresarial
2024-03-22,121.74,09:31:27,Banco D,Banco B,empresarial
2024-03-22,108.27,09:37:49,Banco D,Banco C,pessoal
2024-03-22,169.12,09:51:31,Banco E,Banco C,pessoal
2024-03-22,156.71,10:09:26,Banco D,Banco A,pessoal
2024-03-22,559.25,10:10:46,Banco C,Banco D,empresarial
2024-03-22,510.77,10:17:02,Banco B,Banco D,pessoal
2024-03-22,112.36,10:48:28,Banco D,Banco B,pessoal
2024-03-22,472.52,11:46:23,Banco D,Banco A,pessoal
2024-03-22,1469.5,13:40:43,Banco D,Banco C,empresarial
2024-03-22,97.3,15:49:49,Banco C,Banco D,pessoal
2024-03-22,216.99,16:40:46,Banco C,Banco D,pessoal
2024-03-22,1293.95,16:41:32,Banco C,Banco B,pessoal
2024-03-22,611.56,16:42:26,Banco C,Banco E,empresarial
2024-03-22,115.7,17:04:18,Banco C,Banco D,pessoal
2024-03-22,63.92,17:13:27,Banco C,Banco A,pessoal
2024-03-22,47.23,17:29:00,Banco C,Banco D,pessoal
2024-03-22,70.11,17:52:51,Banco B,Banco C,pessoal
2024-03-22,460.83,17:59:18,Banco A,Banco C,empresarial
2024-03-22,468.69,18:01:21,Banco D,Banco E,pessoal
2024-03-22,10.54,18:21:36,Banco A,Banco C,pessoal
2024-03-22,1971.53,19:00:38,Banco E,Banco A,pessoal
2024-03-22,318.28,19:23:02,Banco A,Banco E,pessoal
2024-03-22,165.13,20:47:48,Banco E,Banco C,empresarial
2024-03-22,26.51,21:06:24,Banco E,Banco C,pessoal
2024-03-23,896.5,02:05:13,Banco D,Banco E,pessoal
2024-03-23,60.95,04:24:23,Banco A,Banco B,empresarial
2024-03-23,1212.96,04:41:05,Banco C,Banco A,empresarial
2024-03-23,551.15,06:24:04,Banco D,Banco C,empresarial
2024-03-23,900.38,07:51:26,Banco B,Banco A,pessoal
2024-03-23,217.82,09:13:47,Banco E,Banco B,empresarial
2024-03-23,865.57,09:14:51,Banco E,Banco B,pessoal
2024-03-23,100.35,09:24:36,Banco E,Banco D,empresarial
2024-03-23,364.92,09:28:38,Banco D,Banco A,pessoal
2024-03-23,1221.65,09:38:44,Banco D,Banco B,pessoal
2024-03-23,130.25,09:49:44,Banco E,Banco D,pessoal
2024-03-23,99.75,10:02:39,Banco C,Banco E,pessoal
2024-03-23,2109.16,10:03:28,Banco D,Banco E,pessoal
2024-03-23,24.66,10:06:25,Banco C,Banco B,pessoal
2024-03-23,142.08,10:08:45,Banco A,Banco C,pessoal
2024-03-23,1655.9,10:13:14,Banco D,Banco B,empresarial
2024-03-23,6.46,10:14:02,Banco A,Banco E,pessoal
2024-03-23,661.42,10:20:50,Banco A,Banco B,pessoal
2024-03-23,438.3,10:21:02,Banco D,Banco C,empresarial
2024-03-23,98.45,10:36:11,Banco D,Banco A,pessoal
2024-03-23,95.83,15:30:53,Banco B,Banco D,empresarial
2024-03-23,178.4,16:37:58,Banco B,Banco E,pessoal
2024-03-23,1378.01,16:41:43,Banco A,Banco D,empresarial
2024-03-23,406.69,16:42:23,Banco D,Banco B,empresarial
2024-03-23,1041.68,16:44:12,Banco C,Banco B,empresarial
2024-03-23,152.41,17:07:24,Banco B,Banco C,empresarial
2024-03-23,234.32,17:41:27,Banco A,Banco C,empresarial
2024-03-23,816.67,17:45:48,Banco C,Banco A,pessoal
2024-03-23,1122.44,17:54:37,Banco E,Banco A,pessoal
2024-03-23,202.47,17:55:10,Banco C,Banco D,empresarial
2024-03-23,494.42,19:15:07,Banco D,Banco A,pessoal
2024-03-24,662.33,00:23:19,Banco E,Banco C,empresarial
2024-03-24,716.07,01:13:16,Banco E,Banco A,empresarial
2024-03-24,198.71,03:04:52,Banco B,Banco E,empresarial
2024-03-24,1421.05,04:09:08,Banco A,Banco E,pessoal
2024-03-24,569.15,04:58:09,Banco A,Banco D,empresarial
2024-03-24,419.07,07:06:05,Banco A,Banco C,pessoal
2024-03-24,1082.25,07:44:47,Banco D,Banco C,pessoal
2024-03-24,407.59,09:09:23,Banco E,Banco C,pessoal
2024-03-24,567.95,09:11:34,Banco A,Banco C,pessoal
2024-03-24,37.57,09:16:23,Banco E,Banco C,pessoal
2024-03-24,825.57,09:17:48,Banco A,Banco B,empresarial
2024-03-24,408.28,09:48:43,Banco A,Banco D,empresarial
2024-03-24,143.62,10:03:12,Banco E,Banco B,empresarial
2024-03-24,162.9,10:28:22,Banco B,Banco E,pessoal
2024-03-24,705.9,10:32:25,Banco E,Banco A,pessoal
2024-03-24,982.08,10:37:31,Banco A,Banco C,empresarial
2024-03-24,152.42,10:40:36,Banco C,Banco D,pessoal
2024-03-24,1807.38,10:56:39,Banco D,Banco C,empresarial
2024-03-24,386.01,11:36:29,Banco B,Banco A,pessoal
2024-03-24,70.83,14:25:53,Banco A,Banco D,pessoal
2024-03-24,392.99,14:41:20,Banco B,Banco C,empresarial
2024-03-24,316.91,15:33:16,Banco D,Banco B,pessoal
2024-03-24,1912.25,16:08:35,Banco B,Banco E,pessoal
2024-03-24,123.45,16:23:46,Banco D,Banco B,empresarial
2024-03-24,88.21,16:38:00,Banco D,Banco C,pessoal
2024-03-24,172.26,17:04:44,Banco D,Banco A,empresarial
2024-03-24,534.95,17:20:29,Banco D,Banco B,empresarial
2024-03-24,458.57,17:43:16,Banco E,Banco A,empresarial
2024-03-24,1097.66,18:38:09,Banco E,Banco B,pessoal
2024-03-24,488.51,21:14:37,Banco E,Banco D,pessoal
2024-03-24,101.46,21:40:38,Banco D,Banco A,pessoal
2024-03-25,2385.78,00:05:22,Banco C,Banco E,pessoal
2024-03-25,435.48,04:47:57,Banco C,Banco E,pessoal
2024-03-25,76.6,04:53:56,Banco B,Banco C,empresarial
2024-03-25,128.59,09:24:29,Banco C,Banco D,pessoal
2024-03-25,187.24,09:46:14,Banco B,Banco D,empresarial
2024-03-25,439.07,09:50:40,Banco C,Banco A,pessoal
2024-03-25,190.53,10:02:19,Banco D,Banco E,empresarial
2024-03-25,204.97,10:07:58,Banco A,Banco B,empresarial
2024-03-25,133.06,10:12:53,Banco D,Banco C,pessoal
2024-03-25,241.47,10:38:42,Banco E,Banco B,pessoal
2024-03-25,65.86,11:10:55,Banco D,Banco B,empresarial
2024-03-25,484.84,13:39:49,Banco D,Banco C,empresarial
2024-03-25,150.63,13:58:51,Banco B,Banco E,pessoal
2024-03-25,293.97,14:06:56,Banco D,Banco A,pessoal
2024-03-25,40.37,14:32:16,Banco C,Banco A,pessoal
2024-03-25,1020.21,15:21:11,Banco C,Banco B,pessoal
2024-03-25,124.28,15:31:15,Banco E,Banco B,pessoal
2024-03-25,1020.3,15:37:39,Banco B,Banco C,pessoal
2024-03-25,128.26,16:33:50,Banco C,Banco D,empresarial
2024-03-25,128.14,16:57:16,Banco E,Banco C,empresarial
2024-03-25,261.4,17:27:03,Banco B,Banco C,empresarial
2024-03-25,13.45,18:35:28,Banco D,Banco B,empresarial
2024-03-25,778.04,19:07:41,Banco E,Banco A,pessoal
2024-03-25,533.96,21:08:26,Banco A,Banco C,empresarial
2024-03-25,1123.16,22:33:35,Banco A,Banco B,empresarial
2024-03-25,6.06,23:39:20,Banco D,Banco B,pessoal
2024-03-25,402.04,23:59:06,Banco A,Banco C,pessoal
2024-03-26,228.0,01:46:07,Banco B,Banco C,pessoal
2024-03-26,827.7,03:23:55,Banco A,Banco D,empresarial
2024-03-26,633.0,04:47:59,Banco D,Banco A,empresarial
2024-03-26,418.05,06:22:19,Banco B,Banco E,pessoal
2024-03-26,540.48,06:32:02,Banco D,Banco A,empresarial
2024-03-26,12.09,07:27:11,Banco D,Banco E,pessoal
2024-03-26,473.56,07:33:15,Banco C,Banco D,pessoal
2024-03-26,1432.22,09:25:43,Banco D,Banco C,pessoal
2024-03-26,268.31,09:27:38,Banco B,Banco C,empresarial
2024-03-26,775.32,10:23:20,Banco E,Banco C,pessoal
2024-03-26,371.02,10:36:20,Banco A,Banco D,empresarial
2024-03-26,100.03,10:41:52,Banco D,Banco C,empresarial
2024-03-26,62.98,15:50:14,Banco B,Banco D,empresarial
2024-03-26,88.65,16:15:44,Banco E,Banco D,empresarial
2024-03-26,815.81,16:42:20,Banco A,Banco C,pessoal
2024-03-26,926.79,16:43:50,Banco A,Banco E,pessoal
2024-03-26,1017.61,17:24:51,Banco C,Banco E,pessoal
2024-03-26,995.52,17:37:52,Banco C,Banco E,empresarial
2024-03-26,283.32,17:57:33,Banco A,Banco B,pessoal
2024-03-26,221.43,18:59:05,Banco C,Banco E,pessoal
2024-03-26,215.42,21:05:56,Banco A,Banco C,pessoal
2024-03-26,699.56,21:27:28,Banco E,Banco B,empresarial
2024-03-26,739.48,21:46:57,Banco B,Banco D,empresarial
2024-03-26,584.21,22:53:35,Banco A,Banco D,empresarial
2024-03-26,780.42,23:23:55,Banco C,Banco B,empresarial
2024-03-26,150.35,23:56:29,Banco E,Banco D,pessoal
2024-03-27,165.99,01:59:14,Banco B,Banco E,pessoal
2024-03-27,316.67,03:58:46,Banco B,Banco C,empresarial
2024-03-27,161.18,04:02:37,Banco E,Banco B,pessoal
2024-03-27,136.25,05:07:14,Banco E,Banco D,empresarial
2024-03-27,321.95,08:28:50,Banco B,Banco E,empresarial
2024-03-27,337.12,09:08:45,Banco A,Banco B,pessoal
2024-03-27,113.19,09:13:24,Banco B,Banco D,pessoal
2024-03-27,642.48,09:16:08,Banco B,Banco E,pessoal
2024-03-27,456.38,09:51:07,Banco A,Banco B,empresarial
2024-03-27,529.02,10:00:19,Banco B,Banco E,pessoal
2024-03-27,540.43,10:00:41,Banco C,Banco A,pessoal
2024-03-27,199.0,10:17:48,Banco D,Banco B,empresarial
2024-03-27,93.25,10:20:21,Banco A,Banco D,empresarial
2024-03-27,243.46,10:31:36,Banco D,Banco B,pessoal
2024-03-27,486.96,10:40:14,Banco E,Banco A,pessoal
2024-03-27,40.23,11:15:45,Banco B,Banco D,empresarial
2024-03-27,630.19,12:32:33,Banco A,Banco E,empresarial
2024-03-27,752.32,13:03:51,Banco D,Banco B,empresarial
2024-03-27,15.83,14:06:35,Banco D,Banco A,pessoal
2024-03-27,3.06,15:09:48,Banco E,Banco D,empresarial
2024-03-27,79.09,15:10:17,Banco E,Banco A,pessoal
2024-03-27,269.05,15:57:37,Banco D,Banco C,pessoal
2024-03-27,638.66,16:06:06,Banco D,Banco E,empresarial
2024-03-27,269.88,16:20:06,Banco A,Banco E,empresarial
2024-03-27,167.08,16:24:09,Banco B,Banco E,empresarial
2024-03-27,1697.57,16:42:27,Banco D,Banco A,pessoal
2024-03-27,160.12,16:44:01,Banco C,Banco D,empresarial
2024-03-27,406.62,16:45:31,Banco D,Banco A,pessoal
2024-03-27,1929.99,17:06:28,Banco A,Banco C,empresarial
2024-03-27,801.26,19:57:58,Banco A,Banco E,pessoal
2024-03-27,41.1,20:12:27,Banco C,Banco B,empresarial
2024-03-27,202.19,21:27:00,Banco C,Banco B,pessoal
2024-03-27,909.8,22:15:02,Banco A,Banco E,pessoal
2024-03-27,448.78,22:59:42,Banco D,Banco E,empresarial
2024-03-28,560.44,01:56:13,Banco D,Banco A,pessoal
2024-03-28,404.5,05:15:59,Banco D,Banco C,pessoal
2024-03-28,60.52,06:43:15,Banco B,Banco D,pessoal
2024-03-28,677.92,07:50:41,Banco B,Banco D,pessoal
2024-03-28,76.33,09:01:45,Banco B,Banco A,pessoal
2024-03-28,244.78,09:17:46,Banco A,Banco E,pessoal
2024-03-28,1484.67,09:27:11,Banco A,Banco B,empresarial
2024-03-28,1568.4,09:30:46,Banco A,Banco B,empresarial
2024-03-28,541.88,09:35:00,Banco A,Banco B,pessoal
2024-03-28,1159.2,09:36:40,Banco A,Banco D,empresarial
2024-03-28,75.9,09:42:48,Banco B,Banco D,empresarial
2024-03-28,502.77,10:01:24,Banco B,Banco C,empresarial
2024-03-28,217.26,10:19:13,Banco D,Banco A,empresarial
2024-03-28,26.83,10:23:13,Banco C,Banco D,pessoal
2024-03-28,97.8,10:26:04,Banco A,Banco E,empresarial
2024-03-28,51.31,10:38:17,Banco A,Banco C,empresarial
2024-03-28,271.56,10:49:20,Banco B,Banco A,empresarial
2024-03-28,1474.65,12:12:57,Banco D,Banco E,empresarial
2024-03-28,1018.34,12:31:05,Banco B,Banco D,empresarial
2024-03-28,200.01,12:46:21,Banco D,Banco E,pessoal
2024-03-28,623.6,15:16:51,Banco E,Banco A,pessoal
2024-03-28,781.89,16:15:42,Banco A,Banco B,pessoal
2024-03-28,42.43,16:16:02,Banco C,Banco D,pessoal
2024-03-28,76.02,16:20:39,Banco E,Banco C,empresarial
2024-03-28,407.3,16:26:28,Banco C,Banco E,pessoal
2024-03-28,401.15,16:47:39,Banco D,Banco C,pessoal
2024-03-28,74.81,16:56:30,Banco D,Banco B,pessoal
2024-03-28,437.64,17:02:37,Banco B,Banco D,empresarial
2024-03-28,337.92,17:11:04,Banco C,Banco E,pessoal
2024-03-28,668.73,17:11:34,Banco A,Banco B,empresarial
2024-03-28,2016.13,17:12:48,Banco B,Banco E,pessoal
2024-03-28,1214.91,17:21:45,Banco A,Banco B,empresarial
2024-03-28,660.31,17:22:15,Banco E,Banco D,pessoal
2024-03-28,28.62,17:24:54,Banco A,Banco E,empresarial
2024-03-28,406.75,17:38:19,Banco A,Banco D,pessoal
2024-03-28,239.6,17:58:27,Banco C,Banco B,pessoal
2024-03-28,505.73,18:04:28,Banco B,Banco A,pessoal
2024-03-28,280.11,19:33:42,Banco B,Banco E,pessoal
2024-03-28,1487.14,21:11:16,Banco A,Banco D,pessoal
2024-03-29,44.28,00:20:58,Banco A,Banco B,pessoal
2024-03-29,236.87,01:43:31,Banco D,Banco A,empresarial
2024-03-29,155.65,05:11:14,Banco A,Banco B,empresarial
2024-03-29,805.72,09:08:27,Banco D,Banco C,empresarial
2024-03-29,215.45,09:28:36,Banco E,Banco A,pessoal
2024-03-29,96.76,09:37:44,Banco C,Banco D,empresarial
2024-03-29,98.5,09:41:22,Banco A,Banco C,empresarial
2024-03-29,708.22,09:47:38,Banco C,Banco D,pessoal
2024-03-29,34.3,10:07:13,Banco E,Banco C,empresarial
2024-03-29,178.13,10:19:30,Banco D,Banco C,empresarial
2024-03-29,408.04,10:51:20,Banco E,Banco D,empresarial
2024-03-29,895.49,10:56:51,Banco D,Banco C,empresarial
2024-03-29,427.3,10:58:02,Banco E,Banco C,empresarial
2024-03-29,125.37,13:16:15,Banco D,Banco A,pessoal
2024-03-29,999.38,14:16:01,Banco C,Banco D,empresarial
2024-03-29,1514.21,14:29:33,Banco A,Banco C,empresarial
2024-03-29,679.73,14:51:56,Banco A,Banco D,pessoal
2024-03-29,96.98,16:02:30,Banco D,Banco A,empresarial
2024-03-29,1355.7,16:09:58,Banco B,Banco D,empresarial
2024-03-29,87.04,16:11:40,Banco D,Banco A,pessoal
2024-03-29,138.38,16:28:00,Banco D,Banco B,empresarial
2024-03-29,147.69,16:28:16,Banco B,Banco C,empresarial
2024-03-29,217.93,16:39:01,Banco B,Banco D,pessoal
2024-03-29,654.13,16:57:20,Banco A,Banco D,pessoal
2024-03-29,132.73,17:10:24,Banco D,Banco A,empresarial
2024-03-29,574.4,17:38:39,Banco C,Banco E,empresarial
2024-03-29,471.51,17:46:01,Banco C,Banco A,pessoal
2024-03-29,3214.17,19:21:37,Banco C,Banco A,pessoal
2024-03-29,215.76,21:27:10,Banco D,Banco B,empresarial
2024-03-29,215.94,22:10:32,Banco D,Banco A,empresarial
2024-03-29,984.08,22:35:32,Banco E,Banco B,empresarial
2024-03-30,453.71,00:25:56,Banco E,Banco D,pessoal
2024-03-30,520.32,02:09:11,Banco A,Banco E,empresarial
2024-03-30,1232.03,03:36:42,Banco A,Banco C,pessoal
2024-03-30,421.72,03:48:20,Banco B,Banco A,pessoal
2024-03-30,380.29,04:59:47,Banco E,Banco D,pessoal
2024-03-30,582.66,09:22:57,Banco D,Banco A,empresarial
2024-03-30,100.05,09:37:05,Banco D,Banco A,empresarial
2024-03-30,268.99,09:45:25,Banco D,Banco C,pessoal
2024-03-30,660.74,10:36:06,Banco D,Banco A,empresarial
2024-03-30,297.41,10:57:16,Banco C,Banco B,empresarial
2024-03-30,1646.67,11:07:19,Banco D,Banco C,pessoal
2024-03-30,364.69,13:57:39,Banco B,Banco A,empresarial
2024-03-30,309.4,15:51:39,Banco D,Banco A,empresarial
2024-03-30,262.16,15:57:11,Banco A,Banco E,empresarial
2024-03-30,304.0,15:59:30,Banco C,Banco A,pessoal
2024-03-30,16.88,16:27:19,Banco C,Banco A,empresarial
2024-03-30,63.88,16:41:22,Banco D,Banco A,pessoal
2024-03-30,290.57,16:42:27,Banco D,Banco E,pessoal
2024-03-30,591.06,16:51:10,Banco E,Banco D,pessoal
2024-03-30,80.38,17:10:53,Banco A,Banco B,pessoal
2024-03-30,656.76,17:27:29,Banco B,Banco E,pessoal
2024-03-30,39.03,17:29:53,Banco C,Banco D,pessoal
2024-03-30,283.68,17:42:08,Banco E,Banco D,empresarial
2024-03-30,208.23,18:40:06,Banco D,Banco B,pessoal
2024-03-30,273.76,21:51:39,Banco A,Banco D,pessoal
2024-03-31,239.1,01:52:17,Banco B,Banco E,empresarial
2024-03-31,296.15,09:01:34,Banco C,Banco D,empresarial
2024-03-31,201.25,09:05:37,Banco D,Banco C,empresarial
2024-03-31,761.64,09:11:37,Banco E,Banco C,empresarial
2024-03-31,688.32,09:22:29,Banco A,Banco C,empresarial
2024-03-31,267.81,10:34:01,Banco D,Banco B,empresarial
2024-03-31,246.95,10:37:13,Banco D,Banco E,empresarial
2024-03-31,292.0,10:38:03,Banco D,Banco A,pessoal
2024-03-31,195.92,13:02:04,Banco A,Banco C,pessoal
2024-03-31,141.88,13:06:36,Banco D,Banco B,pessoal
2024-03-31,161.17,16:17:44,Banco D,Banco E,empresarial
2024-03-31,137.3,16:39:19,Banco C,Banco D,pessoal
2024-03-31,223.32,16:42:32,Banco B,Banco C,empresarial
2024-03-31,479.81,16:58:04,Banco A,Banco B,pessoal
2024-03-31,781.4,17:01:40,Banco A,Banco B,empresarial
2024-03-31,904.53,17:31:44,Banco B,Banco C,pessoal
2024-03-31,437.18,20:17:44,Banco D,Banco A,pessoal
2024-03-31,338.29,21:29:08,Banco E,Banco C,empresarial
2024-03-31,995.89,21:29:42,Banco E,Banco B,empresarial
2024-03-31,160.79,21:53:02,Banco E,Banco B,pessoal
2024-03-31,1444.46,22:39:30,Banco E,Banco C,empresarial
2024-03-31,54.69,22:58:10,Banco A,Banco D,pessoal
2024-03-31,144.18,23:04:49,Banco A,Banco C,pessoal
2024-04-01,336.72,00:37:54,Banco B,Banco A,empresarial
2024-04-01,941.47,00:52:23,Banco E,Banco C,pessoal
2024-04-01,28.76,01:07:12,Banco C,Banco A,empresarial
2024-04-01,112.52,01:33:21,Banco E,Banco B,empresarial
2024-04-01,342.09,05:16:08,Banco B,Banco D,pessoal
2024-04-01,722.53,06:56:04,Banco A,Banco E,empresarial
2024-04-01,757.23,07:05:03,Banco C,Banco E,pessoal
2024-04-01,162.41,08:22:31,Banco C,Banco B,pessoal
2024-04-01,365.97,08:24:32,Banco A,Banco C,empresarial
2024-04-01,933.25,09:24:16,Banco C,Banco A,empresarial
2024-04-01,258.37,10:12:28,Banco E,Banco B,pessoal
2024-04-01,95.96,10:17:37,Banco A,Banco C,pessoal
2024-04-01,329.8,10:24:27,Banco A,Banco C,pessoal
2024-04-01,571.78,10:55:01,Banco D,Banco A,pessoal
2024-04-01,773.29,10:56:40,Banco E,Banco B,pessoal
2024-04-01,325.2,12:01:01,Banco C,Banco D,empresarial
2024-04-01,1012.48,12:19:23,Banco E,Banco C,empresarial
2024-04-01,67.6,13:29:32,Banco E,Banco D,empresarial
2024-04-01,445.71,16:02:33,Banco C,Banco E,pessoal
2024-04-01,640.88,16:19:52,Banco D,Banco C,empresarial
2024-04-01,132.58,16:37:26,Banco A,Banco C,pessoal
2024-04-01,80.19,16:50:50,Banco A,Banco C,pessoal
2024-04-01,1132.92,16:56:49,Banco B,Banco D,pessoal
2024-04-01,191.43,17:02:44,Banco A,Banco D,empresarial
2024-04-01,325.29,17:33:21,Banco B,Banco A,pessoal
2024-04-01,1308.02,17:45:22,Banco D,Banco A,empresarial
2024-04-01,545.86,17:46:32,Banco C,Banco A,pessoal
2024-04-01,1165.32,19:36:38,Banco B,Banco E,empresarial
2024-04-01,1048.09,20:36:35,Banco A,Banco B,empresarial
2024-04-01,493.68,20:52:09,Banco E,Banco A,empresarial
2024-04-01,676.81,20:55:40,Banco E,Banco B,pessoal
2024-04-01,86.87,20:58:23,Banco D,Banco E,pessoal
2024-04-02,100.83,00:48:25,Banco A,Banco D,pessoal
2024-04-02,320.25,02:39:13,Banco C,Banco E,empresarial
2024-04-02,842.14,05:24:59,Banco B,Banco D,empresarial
2024-04-02,219.96,06:30:14,Banco B,Banco C,empresarial
2024-04-02,704.49,06:36:30,Banco D,Banco B,pessoal
2024-04-02,1534.11,09:19:18,Banco C,Banco B,empresarial
2024-04-02,261.34,09:20:01,Banco C,Banco B,empresarial
2024-04-02,148.03,09:50:00,Banco E,Banco D,empresarial
2024-04-02,162.17,10:07:00,Banco E,Banco D,pessoal
2024-04-02,742.64,10:13:52,Banco B,Banco C,pessoal
2024-04-02,713.49,10:16:46,Banco B,Banco D,pessoal
2024-04-02,270.05,10:32:19,Banco B,Banco D,pessoal
2024-04-02,34.92,12:39:15,Banco C,Banco E,pessoal
2024-04-02,334.14,13:06:05,Banco E,Banco D,empresarial
2024-04-02,419.71,13:51:53,Banco E,Banco B,pessoal
2024-04-02,191.79,17:11:19,Banco E,Banco D,empresarial
2024-04-02,1306.36,17:13:17,Banco D,Banco B,empresarial
2024-04-02,210.36,17:20:38,Banco E,Banco C,pessoal
2024-04-02,168.77,20:07:20,Banco A,Banco C,empresarial
2024-04-02,166.78,22:27:56,Banco B,Banco D,empresarial
2024-04-03,35.69,01:32:31,Banco B,Banco D,pessoal
2024-04-03,654.82,02:36:03,Banco C,Banco E,empresarial
2024-04-03,73.4,03:17:01,Banco E,Banco C,empresarial
2024-04-03,1044.3,06:16:19,Banco C,Banco D,pessoal
2024-04-03,191.32,06:50:13,Banco C,Banco E,pessoal
2024-04-03,1307.72,08:22:02,Banco E,Banco B,pessoal
2024-04-03,101.87,09:14:49,Banco B,Banco C,empresarial
2024-04-03,1021.47,09:19:05,Banco B,Banco A,empresarial
2024-04-03,136.58,09:43:12,Banco D,Banco C,empresarial
2024-04-03,310.81,09:50:50,Banco A,Banco D,empresarial
2024-04-03,4.91,09:59:02,Banco A,Banco B,pessoal
2024-04-03,395.13,10:01:11,Banco C,Banco A,empresarial
2024-04-03,26.54,10:09:10,Banco A,Banco E,pessoal
2024-04-03,115.21,10:20:20,Banco B,Banco E,empresarial
2024-04-03,103.05,10:27:03,Banco D,Banco E,empresarial
2024-04-03,2.69,10:33:37,Banco E,Banco D,empresarial
2024-04-03,618.73,10:36:15,Banco E,Banco A,pessoal
2024-04-03,836.52,10:56:48,Banco D,Banco C,pessoal
2024-04-03,290.16,10:57:46,Banco A,Banco C,empresarial
2024-04-03,982.7,13:07:00,Banco B,Banco C,pessoal
2024-04-03,81.25,16:20:20,Banco E,Banco C,empresarial
2024-04-03,143.88,16:36:24,Banco D,Banco C,empresarial
2024-04-03,150.33,16:57:20,Banco B,Banco D,pessoal
2024-04-03,137.0,17:35:12,Banco D,Banco C,pessoal
2024-04-03,71.08,17:49:36,Banco A,Banco B,empresarial
2024-04-03,186.45,17:51:15,Banco B,Banco E,empresarial
2024-04-03,967.1,19:04:11,Banco B,Banco E,pessoal
2024-04-03,46.39,21:44:28,Banco D,Banco B,empresarial
2024-04-04,1056.31,00:21:00,Banco B,Banco D,pessoal
2024-04-04,1158.22,01:24:39,Banco D,Banco E,pessoal
2024-04-04,794.22,02:43:04,Banco E,Banco C,pessoal
2024-04-04,79.38,02:58:09,Banco B,Banco D,empresarial
2024-04-04,1027.9,03:00:21,Banco A,Banco C,pessoal
2024-04-04,6.02,03:49:27,Banco A,Banco D,pessoal
2024-04-04,545.46,09:05:50,Banco D,Banco E,empresarial
2024-04-04,114.61,09:12:51,Banco D,Banco A,empresarial
2024-04-04,274.83,09:17:20,Banco A,Banco D,empresarial
2024-04-04,434.52,09:28:59,Banco C,Banco E,pessoal
2024-04-04,2717.39,09:32:09,Banco E,Banco D,empresarial
2024-04-04,1206.83,09:41:57,Banco C,Banco E,empresarial
2024-04-04,835.28,09:51:34,Banco E,Banco D,pessoal
2024-04-04,614.03,10:05:55,Banco A,Banco C,empresarial
2024-04-04,50.39,10:27:57,Banco A,Banco E,pessoal
2024-04-04,166.26,10:37:21,Banco C,Banco A,empresarial
2024-04-04,761.22,10:47:51,Banco B,Banco D,pessoal
2024-04-04,1171.89,10:56:38,Banco A,Banco C,pessoal
2024-04-04,1508.61,11:26:38,Banco B,Banco D,empresarial
2024-04-04,944.55,11:38:51,Banco A,Banco E,pessoal
2024-04-04,189.75,15:44:05,Banco E,Banco B,pessoal
2024-04-04,49.87,16:12:59,Banco A,Banco D,pessoal
2024-04-04,198.59,16:51:03,Banco E,Banco B,pessoal
2024-04-04,32.75,16:53:31,Banco C,Banco E,pessoal
2024-04-04,198.69,17:02:10,Banco D,Banco E,pessoal
2024-04-04,62.72,17:04:34,Banco E,Banco A,pessoal
2024-04-04,1107.34,17:08:26,Banco D,Banco B,empresarial
2024-04-04,424.45,17:09:51,Banco D,Banco C,pessoal
2024-04-04,87.72,17:11:34,Banco E,Banco B,pessoal
2024-04-04,90.38,17:20:10,Banco B,Banco C,pessoal
2024-04-04,67.36,17:26:14,Banco A,Banco C,pessoal
2024-04-04,154.87,17:43:26,Banco D,Banco B,pessoal
2024-04-04,200.47,18:53:03,Banco A,Banco C,pessoal
2024-04-04,1409.11,18:58:22,Banco E,Banco B,pessoal
2024-04-04,2333.26,21:22:51,Banco B,Banco C,pessoal
2024-04-04,206.16,21:53:40,Banco E,Banco B,pessoal
2024-04-04,494.45,23:01:58,Banco E,Banco A,pessoal
2024-04-05,724.3,00:29:04,Banco D,Banco A,pessoal
2024-04-05,1231.01,01:25:53,Banco D,Banco A,empresarial
2024-04-05,59.21,02:32:49,Banco D,Banco B,empresarial
2024-04-05,184.65,04:52:42,Banco A,Banco B,pessoal
2024-04-05,133.67,06:57:45,Banco C,Banco A,empresarial
2024-04-05,221.67,09:00:52,Banco E,Banco A,pessoal
2024-04-05,253.87,09:08:12,Banco D,Banco E,empresarial
